2025-04-13 13:15:58,337 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:20:02,894 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:20:02,898 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:20:02,910 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:22:33,339 [Worker-66: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:22:33,341 [Worker-66: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:22:33,345 [Worker-66: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:28:05,012 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:28:05,014 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:28:05,017 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:31:26,364 [Worker-69: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:31:26,364 [Worker-69: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:31:26,380 [Worker-69: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:37:36,107 [Worker-68: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:37:36,109 [Worker-68: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:37:36,113 [Worker-68: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:46:13,131 [Worker-73: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jao:26bookmarker-api:0.0.1-SNAPSHOT @ C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\pom.xml.
2025-04-13 13:46:14,113 [Worker-73: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:46:14,115 [Worker-73: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:46:14,119 [Worker-73: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:50:08,073 [Worker-68: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jao:26bookmarker-api:0.0.1-SNAPSHOT @ C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\pom.xml.
2025-04-13 13:50:08,934 [Worker-68: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:50:08,936 [Worker-68: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:50:08,942 [Worker-68: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:50:09,044 [Worker-66: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2025-04-13 13:50:09,390 [Worker-66: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jao:26bookmarker-api:0.0.1-SNAPSHOT @ C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\pom.xml.
